irradiance,2010,173
irradiance,2010,168.8
irradiance,2010,164.7
irradiance,2010,160.6
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2010,131.8
irradiance,2010,168.8
irradiance,2010,164.7
irradiance,2010,160.6
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2010,131.8
irradiance,2010,168.8
irradiance,2010,164.7
irradiance,2010,160.6
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2010,131.8
irradiance,2010,164.7
irradiance,2010,160.6
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2010,131.8
irradiance,2010,127.7
irradiance,2010,164.7
irradiance,2010,160.6
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2010,131.8
irradiance,2010,127.7
irradiance,2010,164.7
irradiance,2010,160.6
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2010,131.8
irradiance,2010,160.6
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2010,131.8
irradiance,2010,156.5
irradiance,2010,152.4
irradiance,2010,148.3
irradiance,2010,144.2
irradiance,2010,140
irradiance,2010,135.9
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,98.9
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,98.9
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,98.9
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,98.9
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,98.9
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,103
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,107.1
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,111.2
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,115.4
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,119.5
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,123.6
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,127.7
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,131.8
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,135.9
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,140
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,148.3
irradiance,2011,144.2
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,152.4
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,156.5
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,160.6
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,164.7
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,168.8
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,173
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,177.1
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,181.2
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,185.3
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,234.7
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,189.4
irradiance,2011,234.7
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,193.5
irradiance,2011,238.8
irradiance,2011,234.7
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,238.8
irradiance,2011,234.7
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,197.6
irradiance,2011,238.8
irradiance,2011,234.7
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,201.8
irradiance,2011,238.8
irradiance,2011,234.7
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,234.7
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,205.9
irradiance,2011,230.6
irradiance,2011,226.4
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2011,214.1
irradiance,2011,210
irradiance,2011,222.3
irradiance,2011,218.2
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,135.9
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,140
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,185.3
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,185.3
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
irradiance,2012,168.8
irradiance,2012,164.7
irradiance,2012,160.6
irradiance,2012,156.5
irradiance,2012,152.4
irradiance,2012,148.3
irradiance,2012,144.2
irradiance,2012,181.2
irradiance,2012,177.1
irradiance,2012,173
