parameter_name,year,value
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.22
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.22
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.22
temperature,2010,26.19
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.22
temperature,2010,26.19
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.22
temperature,2010,26.19
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.22
temperature,2010,26.19
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,26.22
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,26.25
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,26.28
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,26.31
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,26.34
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,26.36
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,26.39
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,26.42
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,26.45
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,26.48
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,26.51
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,26.54
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,26.59
temperature,2010,26.56
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,26.65
temperature,2010,26.62
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,26.71
temperature,2010,26.68
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,26.79
temperature,2010,26.76
temperature,2010,26.73
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,26.85
temperature,2010,26.82
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.56
temperature,2010,27.53
temperature,2010,27.5
temperature,2010,27.47
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,26.9
temperature,2010,26.88
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.7
temperature,2010,27.67
temperature,2010,27.64
temperature,2010,27.61
temperature,2010,27.59
temperature,2010,27.56
temperature,2010,27.53
temperature,2010,27.5
temperature,2010,27.47
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,26.96
temperature,2010,26.93
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,27.84
temperature,2010,27.81
temperature,2010,27.79
temperature,2010,27.76
temperature,2010,27.73
temperature,2010,27.7
temperature,2010,27.67
temperature,2010,27.64
temperature,2010,27.61
temperature,2010,27.59
temperature,2010,27.56
temperature,2010,27.53
temperature,2010,27.5
temperature,2010,27.47
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,27.02
temperature,2010,26.99
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,28.01
temperature,2010,27.98
temperature,2010,27.96
temperature,2010,27.93
temperature,2010,27.9
temperature,2010,27.87
temperature,2010,27.84
temperature,2010,27.81
temperature,2010,27.79
temperature,2010,27.76
temperature,2010,27.73
temperature,2010,27.7
temperature,2010,27.67
temperature,2010,27.64
temperature,2010,27.61
temperature,2010,27.59
temperature,2010,27.56
temperature,2010,27.53
temperature,2010,27.5
temperature,2010,27.47
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,27.1
temperature,2010,27.07
temperature,2010,27.05
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,28.15
temperature,2010,28.13
temperature,2010,28.1
temperature,2010,28.07
temperature,2010,28.04
temperature,2010,28.01
temperature,2010,27.98
temperature,2010,27.96
temperature,2010,27.93
temperature,2010,27.9
temperature,2010,27.87
temperature,2010,27.84
temperature,2010,27.81
temperature,2010,27.79
temperature,2010,27.76
temperature,2010,27.73
temperature,2010,27.7
temperature,2010,27.67
temperature,2010,27.64
temperature,2010,27.61
temperature,2010,27.59
temperature,2010,27.56
temperature,2010,27.53
temperature,2010,27.5
temperature,2010,27.47
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,27.16
temperature,2010,27.13
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,28.3
temperature,2010,28.27
temperature,2010,28.24
temperature,2010,28.21
temperature,2010,28.18
temperature,2010,28.15
temperature,2010,28.13
temperature,2010,28.1
temperature,2010,28.07
temperature,2010,28.04
temperature,2010,28.01
temperature,2010,27.98
temperature,2010,27.96
temperature,2010,27.93
temperature,2010,27.9
temperature,2010,27.87
temperature,2010,27.84
temperature,2010,27.81
temperature,2010,27.79
temperature,2010,27.76
temperature,2010,27.73
temperature,2010,27.7
temperature,2010,27.67
temperature,2010,27.64
temperature,2010,27.61
temperature,2010,27.59
temperature,2010,27.56
temperature,2010,27.53
temperature,2010,27.5
temperature,2010,27.47
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,27.22
temperature,2010,27.19
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,28.44
temperature,2010,28.41
temperature,2010,28.38
temperature,2010,28.35
temperature,2010,28.32
temperature,2010,28.3
temperature,2010,28.27
temperature,2010,28.24
temperature,2010,28.21
temperature,2010,28.18
temperature,2010,28.15
temperature,2010,28.13
temperature,2010,28.1
temperature,2010,28.07
temperature,2010,28.04
temperature,2010,28.01
temperature,2010,27.98
temperature,2010,27.96
temperature,2010,27.93
temperature,2010,27.9
temperature,2010,27.87
temperature,2010,27.84
temperature,2010,27.81
temperature,2010,27.79
temperature,2010,27.76
temperature,2010,27.73
temperature,2010,27.7
temperature,2010,27.67
temperature,2010,27.64
temperature,2010,27.61
temperature,2010,27.59
temperature,2010,27.56
temperature,2010,27.53
temperature,2010,27.5
temperature,2010,27.47
temperature,2010,27.44
temperature,2010,27.42
temperature,2010,27.39
temperature,2010,27.36
temperature,2010,27.33
temperature,2010,27.3
temperature,2010,27.27
temperature,2010,27.25
temperature,2010,39.97
temperature,2010,39.94
temperature,2010,39.92
temperature,2010,39.89
temperature,2010,34.86
temperature,2010,34.83
temperature,2010,34.8
temperature,2010,34.77
temperature,2010,29.89
temperature,2010,29.86
temperature,2010,29.83
temperature,2010,29.8
temperature,2010,28.58
temperature,2010,28.55
